"","geo_value","time_value","visits","admits","chngVisits","covidChngVisits","gsymptoms","cases"
"3895","06067",2020-05-09,0.988582,0.273029,0.3100603,0.0851623,0.138571428571429,5
"3897","06071",2020-05-09,1.216163,4.168264,1.4729844,0.2651828,0.16,273
"3898","06073",2020-05-09,3.664348,1.063511,2.0399719,0.2497986,0.215714285714286,114
"3899","06075",2020-05-09,7.114417,0.618274,8.1638433,0.3357124,0.171428571428571,38
"3904","06085",2020-05-09,4.466273,0.08931,1.8314903,0.3140976,0.15,17
"3918","06001",2020-05-08,3.227879,0.832159,3.0644676,0.155294,0.171428571428571,44
"3932","06037",2020-05-08,4.042143,4.976017,2.8839654,0.3597869,0.188571428571429,869
"3941","06059",2020-05-08,3.55572,0.776126,2.5289163,0.2659188,0.162857142857143,148
"3943","06065",2020-05-08,2.894345,6.709702,1.6658968,0.2780435,0.161428571428571,61
"3944","06067",2020-05-08,1.230245,0.402209,0.3779099,0.0937085,0.135714285714286,7
"3946","06071",2020-05-08,1.339285,4.65104,1.670471,0.2966554,0.158571428571429,67
"3947","06073",2020-05-08,1.937746,1.541417,1.8704697,0.2827294,0.21,233
"3948","06075",2020-05-08,6.718998,1.132839,8.7987838,0.377199,0.187142857142857,47
"3953","06085",2020-05-08,4.857864,0.087682,2.1168809,0.3276684,0.148571428571429,9
"3968","06001",2020-05-07,3.517992,0.671938,2.855112,0.1378757,0.174285714285714,54
"3981","06037",2020-05-07,4.601456,4.659756,2.9642482,0.3579364,0.19,783
"3989","06059",2020-05-07,4.240308,0.759657,2.3920274,0.2612338,0.162857142857143,88
"3991","06065",2020-05-07,2.889001,6.564955,1.5768328,0.2745387,0.158571428571429,84
"3992","06067",2020-05-07,1.42631,0.50695,0.3686281,0.0796431,0.127142857142857,11
"3994","06071",2020-05-07,1.228165,4.600884,1.5693909,0.3005664,0.17,130
"3995","06073",2020-05-07,1.786806,2.057001,1.6831814,0.2693147,0.205714285714286,110
"3996","06075",2020-05-07,7.293452,1.788329,8.6223861,0.4441866,0.194285714285714,52
"4001","06085",2020-05-07,5.514629,0.088058,2.0345579,0.3265682,0.154285714285714,13
"4015","06001",2020-05-06,3.778427,0.849586,2.7162776,0.0984689,0.175714285714286,54
"4028","06037",2020-05-06,5.409703,4.578685,2.8989445,0.3322719,0.191428571428571,829
"4037","06059",2020-05-06,5.020469,0.801941,2.3100764,0.2574498,0.164285714285714,131
"4039","06065",2020-05-06,3.273894,6.395731,1.3031112,0.2661351,0.151428571428571,218
"4040","06067",2020-05-06,1.184747,0.649592,0.3626012,0.0944154,0.12,9
"4042","06071",2020-05-06,1.474589,4.336838,1.4135245,0.2974704,0.167142857142857,103
"4043","06073",2020-05-06,1.883974,2.300198,1.4687872,0.2449351,0.207142857142857,159
"4044","06075",2020-05-06,7.192749,2.35223,8.374426,0.4486078,0.2,26
"4049","06085",2020-05-06,5.670753,0.087461,2.0094463,0.358177,0.164285714285714,13
"4063","06001",2020-05-05,3.777873,1.279439,2.5290134,0.1246377,0.172857142857143,33
"4076","06037",2020-05-05,6.084421,4.81399,2.8904316,0.3319104,0.195714285714286,1598
"4085","06059",2020-05-05,5.584476,0.817503,2.3081233,0.2424894,0.164285714285714,54
"4087","06065",2020-05-05,3.522158,6.97267,1.1920129,0.2464011,0.155714285714286,100
"4088","06067",2020-05-05,1.261629,0.763184,0.3537332,0.0803432,0.122857142857143,6
"4090","06071",2020-05-05,1.708208,3.96104,1.3240656,0.3016632,0.161428571428571,147
"4091","06073",2020-05-05,2.286664,2.336492,1.2571337,0.2458266,0.205714285714286,140
"4092","06075",2020-05-05,6.524262,2.973414,7.8715015,0.4804681,0.208571428571429,104
"4097","06085",2020-05-05,6.196825,0.087892,1.8686969,0.3500612,0.168571428571429,11
"4111","06001",2020-05-04,3.73398,1.869905,2.1059634,0.1513808,0.177142857142857,27
"4116","06019",2020-05-04,4.707805,0.277514,1.3572296,0.203916,0.104285714285714,39
"4121","06037",2020-05-04,7.08034,4.535523,2.8261339,0.3308886,0.2,555
"4129","06059",2020-05-04,6.147303,0.856259,2.2122222,0.2409344,0.167142857142857,76
"4131","06065",2020-05-04,3.863855,7.587893,1.0650099,0.2397911,0.154285714285714,174
"4132","06067",2020-05-04,1.434167,0.81317,0.3132023,0.0531324,0.131428571428571,10
"4134","06071",2020-05-04,1.848618,3.241035,1.1429922,0.2684245,0.162857142857143,0
"4135","06073",2020-05-04,2.677165,2.061045,1.1879886,0.2208338,0.208571428571429,93
"4136","06075",2020-05-04,6.106851,3.546927,6.6557202,0.4984256,0.211428571428571,22
"4141","06085",2020-05-04,6.261757,0.088627,1.8467418,0.2846825,0.168571428571429,13
"4152","06001",2020-05-03,2.947938,2.362805,1.9106731,0.2270075,0.192857142857143,44
"4157","06019",2020-05-03,4.566139,0.321797,1.0536518,0.1935276,0.127142857142857,0
"4162","06037",2020-05-03,5.822741,4.432792,2.9441784,0.3412148,0.208571428571429,768
"4170","06059",2020-05-03,5.587237,0.845094,2.1791979,0.2676003,0.171428571428571,107
"4172","06065",2020-05-03,4.326741,7.582567,1.1463689,0.2913868,0.164285714285714,16
"4173","06067",2020-05-03,1.265183,0.912528,0.3803244,0.1022002,0.13,10
"4175","06071",2020-05-03,1.805725,2.983715,1.0947653,0.2743292,0.17,0
"4176","06073",2020-05-03,2.501398,2.021774,1.1726305,0.2294898,0.22,85
"4177","06075",2020-05-03,5.533198,3.740792,5.37921,0.4885646,0.24,59
"4180","06081",2020-05-03,2.60065,2.82727,1.4303884,0.4402625,0.204285714285714,0
"4182","06085",2020-05-03,5.560151,0.309403,1.7222363,0.2849144,0.178571428571429,27
"4193","06001",2020-05-02,2.722984,2.87973,2.0934991,0.1858424,0.212857142857143,69
"4200","06019",2020-05-02,4.399981,0.410662,1.1337397,0.1861143,0.132857142857143,18
"4205","06037",2020-05-02,5.397878,4.023646,2.7680922,0.3227549,0.211428571428571,679
"4213","06059",2020-05-02,4.780629,0.858049,1.9316075,0.2452684,0.174285714285714,99
"4215","06065",2020-05-02,4.476388,7.20155,1.2231364,0.3074626,0.168571428571429,85
"4216","06067",2020-05-02,1.092893,0.959065,0.3929289,0.0889363,0.132857142857143,17
"4218","06071",2020-05-02,1.853895,2.223104,1.1923501,0.2570389,0.171428571428571,69
"4219","06073",2020-05-02,2.150379,2.00183,1.2427077,0.2178032,0.245714285714286,131
"4220","06075",2020-05-02,4.786738,3.853318,5.3484323,0.5077843,0.24,20
"4223","06081",2020-05-02,2.66327,3.116171,1.8616596,0.62696,0.184285714285714,36
"4225","06085",2020-05-02,5.150526,0.803476,1.9262017,0.212187,0.177142857142857,25
"4237","06001",2020-05-01,2.712027,3.26062,2.0899372,0.1879091,0.22,33
"4249","06037",2020-05-01,5.787655,3.589725,2.6413273,0.3364832,0.217142857142857,1033
"4257","06059",2020-05-01,4.816581,0.700736,1.8006815,0.2345494,0.174285714285714,144
"4259","06065",2020-05-01,4.543835,6.576518,1.114871,0.314223,0.177142857142857,48
"4260","06067",2020-05-01,0.998058,1.081333,0.4260873,0.0905008,0.131428571428571,13
"4262","06071",2020-05-01,1.929612,1.421876,1.3282558,0.2853445,0.187142857142857,55
"4263","06073",2020-05-01,2.254155,2.242062,1.291448,0.2259909,0.254285714285714,147
"4264","06075",2020-05-01,4.411127,3.784836,5.1655567,0.4271772,0.248571428571429,24
"4267","06081",2020-05-01,2.967105,3.865193,2.2837769,0.7712735,0.174285714285714,20
"4269","06085",2020-05-01,5.00382,1.386494,2.1486047,0.1843942,0.181428571428571,16
